Senior Citizen,Partner,Dependents,Tenure Months,Paperless Billing,Monthly Charges,Churn Value,Internet Service_Fiber optic,Internet Service_No,Online Security_Yes,Online Backup_Yes,Device Protection_Yes,Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Sum Of Additional Services,Tenure Category_Loyal Customers,Monthly Charges to Tenure Ratio,Has No Long Term Contract,Is Manual Payment
0,1,0,72,1,103.75,0,True,False,False,True,True,False,True,True,4,True,1.4212328767123288,0,0
0,1,1,66,1,56.75,0,False,False,False,True,True,False,True,True,4,True,0.8470149253731343,0,0
0,1,1,24,1,20.8,0,False,True,False,False,False,False,False,False,0,True,0.8320000000000001,0,0
0,1,1,56,1,24.45,0,False,True,False,False,False,False,False,False,0,True,0.42894736842105263,0,1
1,1,0,22,0,25.6,0,False,True,False,False,False,False,False,False,0,True,1.1130434782608696,0,0
0,0,0,42,0,59.65,0,False,False,True,True,True,False,False,False,3,True,1.3872093023255814,1,0
0,1,1,72,1,83.3,0,False,False,True,False,True,True,True,True,5,True,1.141095890410959,0,0
0,0,0,12,1,79.55,0,True,False,False,False,False,True,False,False,1,True,6.119230769230769,1,0
0,1,0,71,0,24.45,0,False,True,False,False,False,False,False,False,0,True,0.33958333333333335,0,0
0,1,0,26,0,19.2,0,False,True,False,False,False,False,False,False,0,True,0.7111111111111111,0,1
0,0,1,7,0,29.8,0,False,False,True,False,False,False,False,False,1,False,3.725,1,1
0,1,1,6,0,45.5,0,False,False,False,False,False,False,False,False,0,False,6.5,1,1
0,1,0,51,1,30.05,0,False,False,False,True,False,False,False,False,1,True,0.5778846153846154,1,0
0,1,1,72,1,65.65,0,False,False,True,True,True,True,True,True,6,True,0.8993150684931508,0,0
0,0,0,47,0,74.05,0,False,False,True,True,False,True,False,True,4,True,1.5427083333333333,0,1
1,0,0,62,1,110.75,0,True,False,False,True,True,True,True,True,5,True,1.757936507936508,0,0
0,1,1,16,0,19.7,0,False,True,False,False,False,False,False,False,0,True,1.1588235294117646,0,1
0,0,0,6,1,49.5,0,False,False,False,False,False,True,False,False,1,False,7.071428571428571,1,0
0,1,1,69,1,43.95,0,False,False,True,False,True,False,False,True,3,True,0.6278571428571429,0,0
0,1,0,64,1,111.15,0,True,False,False,True,True,True,True,True,5,True,1.7100000000000002,1,1
0,0,0,25,0,20.6,0,False,True,False,False,False,False,False,False,0,True,0.7923076923076924,1,1
0,0,0,6,0,19.65,0,False,True,False,False,False,False,False,False,0,False,2.807142857142857,0,0
0,1,0,66,0,115.8,0,True,False,True,True,True,True,True,True,6,True,1.7283582089552239,0,0
0,0,0,61,0,88.65,0,False,False,False,True,True,True,True,True,5,True,1.4298387096774194,0,0
1,1,0,43,1,94.5,0,True,False,True,True,False,False,True,False,3,True,2.147727272727273,1,1
0,0,0,12,0,20.1,0,False,True,False,False,False,False,False,False,0,True,1.5461538461538462,1,1
1,0,0,23,1,34.65,0,False,False,False,False,False,False,False,True,1,True,1.4437499999999999,1,0
1,1,0,71,1,52.3,0,False,False,False,True,True,False,True,True,4,True,0.7263888888888889,1,0
0,0,0,34,0,65.0,0,False,False,False,False,False,True,True,False,2,True,1.8571428571428572,1,1
0,1,0,41,0,35.45,0,False,False,False,True,False,True,False,False,2,True,0.8440476190476192,0,1
0,1,1,72,0,19.7,0,False,True,False,False,False,False,False,False,0,True,0.26986301369863014,0,0
1,0,0,14,1,95.6,0,True,False,False,False,False,False,True,True,2,True,6.373333333333333,1,1
0,0,0,41,1,19.85,0,False,True,False,False,False,False,False,False,0,True,0.47261904761904766,0,1
0,1,1,23,0,81.85,0,True,False,True,False,False,False,False,False,1,True,3.4104166666666664,0,0
0,1,1,71,0,109.3,0,True,False,True,True,True,True,True,True,6,True,1.5180555555555555,0,0
0,1,0,72,0,25.4,0,False,True,False,False,False,False,False,False,0,True,0.347945205479452,0,1
0,1,1,6,1,69.8,0,True,False,False,False,False,False,False,False,0,False,9.971428571428572,1,1
0,1,1,23,1,20.0,0,False,True,False,False,False,False,False,False,0,True,0.8333333333333334,0,0
0,0,0,72,1,109.9,0,True,False,True,True,True,True,True,True,6,True,1.5054794520547945,0,1
0,1,0,7,1,50.3,0,False,False,True,False,False,False,False,False,1,False,6.2875,1,0
0,1,1,9,1,101.5,0,True,False,False,True,False,True,True,True,4,False,10.15,1,1
0,0,0,12,1,89.15,0,True,False,False,True,False,False,False,True,2,True,6.857692307692308,1,1
0,0,0,1,1,19.4,0,False,True,False,False,False,False,False,False,0,False,9.7,1,1
1,1,1,48,0,29.9,0,False,False,False,True,False,False,False,False,1,True,0.610204081632653,0,0
0,0,0,20,0,78.8,0,True,False,False,False,False,False,True,False,1,True,3.7523809523809524,1,1
0,0,0,10,1,19.3,0,False,True,False,False,False,False,False,False,0,False,1.7545454545454546,0,1
0,1,1,20,0,96.8,0,True,False,False,True,False,True,True,False,3,True,4.609523809523809,1,1
0,1,0,20,0,20.65,0,False,True,False,False,False,False,False,False,0,True,0.9833333333333333,0,1
0,1,1,19,0,19.8,0,False,True,False,False,False,False,False,False,0,True,0.99,0,1
0,1,0,22,1,104.6,0,True,False,True,True,False,True,True,True,5,True,4.547826086956522,1,1
0,0,0,35,0,80.05,0,True,False,False,False,False,True,False,False,1,True,2.223611111111111,1,0
0,0,0,1,0,45.15,0,False,False,False,False,False,False,False,False,0,False,22.575,1,1
0,0,0,39,1,73.15,0,True,False,False,False,False,False,False,False,0,True,1.82875,1,0
1,1,0,54,1,99.1,0,True,False,False,False,True,True,True,True,4,True,1.8018181818181818,0,1
0,0,0,56,1,105.35,0,True,False,True,False,False,True,True,True,4,True,1.8482456140350876,1,1
0,0,1,18,1,45.65,0,False,False,False,False,False,False,False,False,0,True,2.4026315789473682,1,0
0,1,1,16,1,79.95,0,True,False,False,True,False,False,False,False,1,True,4.702941176470588,1,0
0,0,0,68,1,54.45,0,False,False,True,False,True,False,False,False,2,True,0.7891304347826087,0,0
1,1,0,53,0,25.1,0,False,True,False,False,False,False,False,False,0,True,0.46481481481481485,0,0
0,1,1,72,0,84.7,0,False,False,True,False,True,True,True,True,5,True,1.1602739726027398,0,0
0,0,0,9,1,75.85,0,True,False,False,False,False,False,False,False,0,False,7.584999999999999,1,1
0,0,0,30,1,48.8,0,False,False,True,False,False,False,False,False,1,True,1.5741935483870966,1,1
0,0,0,18,1,35.2,0,False,False,False,False,True,True,False,False,2,True,1.8526315789473686,1,1
1,1,1,55,0,76.25,0,False,False,True,False,True,True,True,False,4,True,1.3616071428571428,0,1
1,0,0,33,1,24.9,0,False,True,False,False,False,False,False,False,0,True,0.7323529411764705,0,0
0,1,0,44,0,54.3,0,False,False,False,True,True,False,True,True,4,True,1.2066666666666666,0,0
0,1,1,30,0,66.3,0,False,False,True,False,False,True,False,True,3,True,2.138709677419355,1,0
0,1,0,71,1,20.9,0,False,True,False,False,False,False,False,False,0,True,0.29027777777777775,0,0
0,1,0,1,0,75.35,0,True,False,False,False,True,False,False,False,1,False,37.675,1,0
1,1,0,23,1,104.45,0,True,False,False,True,True,False,True,True,4,True,4.352083333333334,1,1
0,0,1,22,1,49.45,0,False,False,False,False,True,False,True,True,3,True,2.15,0,0
0,0,1,49,0,19.45,0,False,True,False,False,False,False,False,False,0,True,0.389,0,0
0,1,1,42,1,92.15,0,True,False,False,False,True,False,True,True,3,True,2.1430232558139535,1,1
0,1,1,7,0,19.85,0,False,True,False,False,False,False,False,False,0,False,2.48125,0,1
0,1,1,67,1,100.25,0,True,False,True,False,True,True,False,True,4,True,1.474264705882353,0,0
0,0,0,15,0,95.7,0,True,False,False,True,False,True,False,True,3,True,5.98125,1,1
0,1,0,67,1,93.15,0,True,False,False,True,True,False,False,True,3,True,1.3698529411764706,0,1
0,1,1,53,1,69.7,0,False,False,True,True,False,True,True,False,4,True,1.2907407407407407,0,1
0,1,1,21,0,19.8,0,False,True,False,False,False,False,False,False,0,True,0.9,0,1
0,1,1,40,1,71.35,0,False,False,True,True,False,True,False,True,4,True,1.7402439024390242,1,1
0,1,1,22,0,20.75,0,False,True,False,False,False,False,False,False,0,True,0.9021739130434783,0,0
0,0,0,39,1,40.6,0,False,False,False,False,False,True,False,True,2,True,1.0150000000000001,1,1
0,1,0,2,0,20.35,0,False,True,False,False,False,False,False,False,0,False,6.783333333333334,1,1
0,1,1,57,0,19.75,0,False,True,False,False,False,False,False,False,0,True,0.34051724137931033,0,0
0,1,1,8,1,54.4,0,False,False,False,False,False,False,True,False,1,False,6.044444444444444,1,1
0,1,1,7,0,20.45,0,False,True,False,False,False,False,False,False,0,False,2.55625,1,1
0,0,0,49,1,66.15,0,False,False,False,False,False,True,True,False,2,True,1.3230000000000002,0,0
0,0,0,65,1,89.85,0,True,False,True,True,False,True,False,False,3,True,1.3613636363636363,0,1
0,0,0,55,0,45.05,0,False,False,False,False,False,False,False,False,0,True,0.8044642857142856,0,0
0,1,1,71,0,86.85,0,False,False,True,True,True,True,True,True,6,True,1.2062499999999998,0,0
0,0,0,35,1,96.75,0,True,False,True,True,True,True,False,False,4,True,2.6875,1,1
0,0,0,17,1,106.65,0,True,False,True,True,True,True,True,False,5,True,5.925000000000001,1,0
0,1,0,72,1,110.15,0,True,False,True,False,True,True,True,True,5,True,1.5089041095890412,0,0
0,1,1,28,1,82.85,0,True,False,True,False,False,False,False,True,2,True,2.856896551724138,0,0
0,1,0,18,0,20.1,0,False,True,False,False,False,False,False,False,0,True,1.0578947368421054,0,1
0,0,0,52,1,59.45,0,False,False,False,False,True,False,False,True,2,True,1.1216981132075472,1,1
0,1,0,47,1,58.6,0,False,False,False,True,False,False,True,False,2,True,1.2208333333333334,1,0
0,0,0,23,0,49.7,0,False,False,False,False,True,False,False,False,1,True,2.0708333333333333,1,0
0,1,1,66,0,65.85,0,False,False,True,True,True,True,False,False,4,True,0.9828358208955223,0,1
0,0,0,8,1,73.5,0,True,False,False,False,False,False,False,False,0,False,8.166666666666666,1,1
0,1,1,71,0,113.65,0,True,False,True,True,True,True,True,True,6,True,1.5784722222222223,0,0
1,0,0,50,1,83.4,0,True,False,True,True,False,False,False,False,2,True,1.635294117647059,1,1
0,1,0,46,0,65.65,0,False,False,True,True,True,True,False,False,4,True,1.396808510638298,0,1
0,0,0,66,1,61.35,0,False,False,True,False,True,True,True,True,5,True,0.9156716417910448,0,0
0,1,0,42,1,85.9,0,True,False,False,False,True,True,False,False,2,True,1.9976744186046513,1,0
0,0,0,5,1,75.65,0,True,False,False,False,False,True,False,False,1,False,12.608333333333334,1,1
0,0,0,29,0,70.9,0,False,False,False,True,True,False,False,True,3,True,2.3633333333333337,0,0
0,1,1,27,0,49.85,0,False,False,False,True,False,False,False,False,1,True,1.780357142857143,1,1
0,1,1,25,0,20.1,0,False,True,False,False,False,False,False,False,0,True,0.7730769230769231,0,1
0,1,0,57,1,103.05,0,True,False,True,True,True,True,True,False,5,True,1.7767241379310343,1,1
1,1,0,47,0,99.7,0,True,False,False,False,True,False,True,True,3,True,2.0770833333333334,1,1
0,0,0,13,1,81.9,0,True,False,False,False,False,False,True,False,1,True,5.8500000000000005,1,1
0,1,1,71,1,66.2,0,False,False,True,False,False,False,True,False,2,True,0.9194444444444445,0,1
0,0,0,1,0,19.75,0,False,True,False,False,False,False,False,False,0,False,9.875,1,1
1,0,0,2,1,72.6,0,True,False,False,False,False,False,False,False,0,False,24.2,1,1
1,0,0,55,1,116.5,0,True,False,True,True,True,True,True,True,6,True,2.080357142857143,1,1
1,0,0,71,1,106.8,0,True,False,False,True,False,True,True,True,4,True,1.4833333333333334,0,1
0,1,1,50,0,24.95,0,False,True,False,False,False,False,False,False,0,True,0.4892156862745098,0,1
0,0,0,1,1,89.25,0,True,False,False,False,False,False,True,True,2,False,44.625,1,1
0,0,0,5,1,19.25,0,False,True,False,False,False,False,False,False,0,False,3.2083333333333335,1,1
0,0,0,66,1,104.55,0,True,False,True,True,True,True,True,False,5,True,1.5604477611940297,0,0
0,1,1,49,1,87.2,0,False,False,True,True,True,True,True,True,6,True,1.744,0,1
1,1,0,3,1,30.75,0,False,False,False,True,False,False,False,False,1,False,7.6875,1,1
0,1,1,66,1,25.7,0,False,True,False,False,False,False,False,False,0,True,0.38358208955223877,0,0
0,0,1,11,0,86.2,0,True,False,False,False,False,False,False,True,1,False,7.183333333333334,1,1
0,0,0,28,1,30.1,0,False,False,False,False,False,True,False,False,1,True,1.0379310344827586,1,0
0,1,0,65,1,99.35,0,True,False,True,True,True,False,True,False,4,True,1.5053030303030301,0,1
0,0,0,62,1,19.2,0,False,True,False,False,False,False,False,False,0,True,0.30476190476190473,0,0
0,1,0,2,0,20.1,0,False,True,False,False,False,False,False,False,0,False,6.7,1,0
0,0,0,2,0,20.35,0,False,True,False,False,False,False,False,False,0,False,6.783333333333334,1,0
0,1,1,55,1,25.65,0,False,True,False,False,False,False,False,False,0,True,0.45803571428571427,0,0
1,1,0,41,1,94.55,0,True,False,False,True,False,False,True,True,3,True,2.251190476190476,1,1
0,0,0,30,1,94.4,0,True,False,False,False,False,True,True,True,3,True,3.045161290322581,0,0
0,0,0,17,0,56.1,0,False,False,True,True,False,False,False,False,2,True,3.1166666666666667,0,1
0,1,1,16,0,68.25,0,False,False,True,True,False,True,False,True,4,True,4.014705882352941,0,0
0,0,0,72,0,24.75,0,False,True,False,False,False,False,False,False,0,True,0.339041095890411,0,0
0,0,0,9,1,76.25,0,True,False,False,False,False,False,False,False,0,False,7.625,1,1
0,0,0,1,0,74.35,0,True,False,False,True,False,False,False,False,1,False,37.175,1,1
0,0,1,23,0,54.15,0,False,False,False,True,False,True,False,False,2,True,2.25625,1,1
0,0,1,8,0,19.45,0,False,True,False,False,False,False,False,False,0,False,2.161111111111111,1,0
0,1,1,19,1,34.95,0,False,False,True,True,False,False,False,False,2,True,1.7475,1,1
0,0,0,7,1,53.65,0,False,False,True,False,False,False,False,False,1,False,6.70625,1,1
0,0,0,61,0,104.0,0,True,False,True,False,True,False,True,True,4,True,1.6774193548387097,0,1
0,1,0,57,1,70.35,0,False,False,True,True,False,True,True,False,4,True,1.2129310344827586,0,0
0,0,1,15,0,64.85,0,False,False,True,False,True,False,False,True,3,True,4.053125,0,1
0,0,0,1,0,19.65,0,False,True,False,False,False,False,False,False,0,False,9.825,1,1
0,1,0,12,0,45.9,0,False,False,False,False,False,False,False,False,0,True,3.5307692307692307,1,0
0,0,0,54,0,20.0,0,False,True,False,False,False,False,False,False,0,True,0.36363636363636365,0,1
0,1,1,4,0,44.8,0,False,False,False,False,False,False,False,False,0,False,8.959999999999999,1,1
0,1,0,20,0,20.35,0,False,True,False,False,False,False,False,False,0,True,0.9690476190476192,0,1
0,0,1,26,0,45.8,0,False,False,True,False,False,True,False,True,3,True,1.6962962962962962,1,1
0,1,0,53,1,108.95,0,True,False,False,True,True,True,True,True,5,True,2.017592592592593,0,0
0,0,0,68,0,64.35,0,False,False,True,True,True,True,True,True,6,True,0.9326086956521739,0,0
0,1,1,72,1,90.8,0,False,False,True,True,True,True,True,True,6,True,1.2438356164383562,0,0
0,0,0,12,0,24.95,0,False,True,False,False,False,False,False,False,0,True,1.919230769230769,0,0
0,1,0,68,1,84.7,0,True,False,True,True,False,False,False,False,2,True,1.227536231884058,0,0
0,0,1,50,1,70.8,0,False,False,True,False,True,True,True,False,4,True,1.388235294117647,0,0
1,0,0,41,1,104.4,0,True,False,False,True,True,False,True,True,4,True,2.4857142857142858,1,1
1,1,0,30,1,101.5,0,True,False,False,False,False,True,True,True,3,True,3.274193548387097,1,1
0,0,0,1,0,54.3,0,False,False,False,True,False,False,False,False,1,False,27.15,1,1
1,1,1,29,1,103.95,0,True,False,False,False,True,False,True,True,3,True,3.4650000000000003,1,1
0,1,1,23,1,91.1,0,False,False,True,True,True,True,True,True,6,True,3.795833333333333,0,0
0,0,1,60,0,19.95,0,False,True,False,False,False,False,False,False,0,True,0.32704918032786884,0,1
0,1,0,72,0,26.45,0,False,True,False,False,False,False,False,False,0,True,0.36232876712328765,0,0
0,0,0,72,1,75.1,0,False,False,True,True,True,True,True,False,5,True,1.0287671232876712,0,0
1,0,0,66,0,108.1,0,True,False,False,True,True,False,True,True,4,True,1.6134328358208954,0,0
0,1,0,72,1,110.15,0,True,False,False,True,True,True,True,True,5,True,1.5089041095890412,0,1
0,0,0,51,1,111.5,0,True,False,False,True,True,True,True,True,5,True,2.144230769230769,0,1
0,1,1,70,1,106.5,0,True,False,False,True,True,False,True,True,4,True,1.5,0,1
0,0,0,9,1,19.9,0,False,True,False,False,False,False,False,False,0,False,1.9899999999999998,0,1
0,1,1,59,1,111.1,0,True,False,True,True,False,True,True,True,5,True,1.8516666666666666,0,1
0,0,1,3,0,70.7,0,False,False,False,False,False,True,True,True,3,False,17.675,1,1
1,1,0,38,1,24.85,0,False,False,False,False,False,False,False,False,0,True,0.6371794871794872,1,1
0,0,0,37,0,91.2,0,True,False,True,True,True,False,False,False,3,True,2.4,1,0
0,0,0,37,0,65.6,0,False,False,True,True,True,True,False,False,4,True,1.726315789473684,0,0
0,1,1,14,0,59.45,0,False,False,True,True,False,True,False,False,3,True,3.9633333333333334,1,0
0,1,0,72,1,109.95,0,True,False,True,True,False,True,True,True,5,True,1.5061643835616438,0,0
0,1,1,72,0,38.5,0,False,False,True,True,True,False,False,False,3,True,0.5273972602739726,0,0
1,1,0,17,1,92.55,0,True,False,False,False,False,False,True,True,2,True,5.141666666666667,1,1
0,0,0,10,1,24.5,0,False,True,False,False,False,False,False,False,0,False,2.227272727272727,1,1
0,1,1,0,1,19.7,0,False,True,False,False,False,False,False,False,0,False,19.7,0,1
0,0,0,1,0,20.6,0,False,True,False,False,False,False,False,False,0,False,10.3,1,1
0,0,0,29,0,58.0,0,False,False,True,False,True,True,False,False,3,True,1.9333333333333333,0,0
1,1,1,65,1,107.45,0,True,False,False,True,True,False,True,True,4,True,1.6280303030303032,0,1
0,0,0,8,1,65.5,0,False,False,True,True,True,False,False,False,3,False,7.277777777777778,1,0
0,1,0,61,0,25.45,0,False,True,False,False,False,False,False,False,0,True,0.4104838709677419,0,0
1,0,0,45,1,100.15,0,True,False,False,False,True,False,True,True,3,True,2.1771739130434784,0,0
0,1,1,72,1,104.45,0,True,False,False,True,True,False,True,True,4,True,1.4308219178082193,0,0
0,1,1,12,1,21.15,0,False,True,False,False,False,False,False,False,0,True,1.626923076923077,1,1
0,0,0,7,0,96.2,0,True,False,False,False,False,False,True,True,2,False,12.025,1,1
0,0,0,9,1,44.4,0,False,False,False,False,False,False,False,False,0,False,4.4399999999999995,1,1
0,1,1,58,0,94.35,0,True,False,False,False,True,True,False,True,3,True,1.5991525423728812,0,0
0,1,1,2,0,20.3,0,False,True,False,False,False,False,False,False,0,False,6.766666666666667,1,1
0,1,0,40,0,105.75,0,True,False,True,False,True,False,True,True,4,True,2.5792682926829267,0,0
0,0,0,9,1,81.15,0,True,False,True,False,False,False,False,False,1,False,8.115,1,1
0,0,0,41,1,89.55,0,True,False,False,True,False,True,True,False,3,True,2.132142857142857,0,1
0,0,0,26,1,54.75,0,False,False,False,True,True,False,False,False,2,True,2.0277777777777777,1,0
0,1,0,33,1,53.75,0,False,False,False,True,False,True,False,False,2,True,1.5808823529411764,0,0
0,1,1,68,0,105.75,0,True,False,False,True,True,True,True,True,5,True,1.5326086956521738,0,0
1,1,0,65,1,105.85,0,True,False,False,True,True,True,True,True,5,True,1.6037878787878788,0,0
0,0,0,55,1,64.2,0,False,False,False,True,False,True,False,True,3,True,1.1464285714285716,0,1
0,0,0,19,1,87.7,0,True,False,False,False,False,True,False,True,2,True,4.385,0,0
0,0,0,45,1,89.3,0,True,False,False,False,True,False,False,True,2,True,1.941304347826087,1,0
0,1,1,70,1,20.15,0,False,True,False,False,False,False,False,False,0,True,0.2838028169014084,0,0
0,1,0,12,1,20.05,0,False,True,False,False,False,False,False,False,0,True,1.5423076923076924,0,1
0,0,1,72,0,67.2,0,False,False,True,True,True,True,True,True,6,True,0.9205479452054794,0,0
0,0,0,12,0,94.55,0,True,False,False,False,False,False,True,True,2,True,7.273076923076923,1,1
1,1,0,71,1,107.5,0,True,False,True,True,True,False,True,True,5,True,1.4930555555555556,1,1
1,0,0,35,1,73.0,0,False,False,False,False,True,True,True,True,4,True,2.0277777777777777,0,1
0,1,1,70,0,114.75,0,True,False,True,True,True,True,True,True,6,True,1.6161971830985915,0,0
0,0,0,31,1,76.05,0,True,False,False,False,False,False,False,False,0,True,2.3765625,1,1
1,1,0,30,0,77.9,0,True,False,False,False,False,False,False,False,0,True,2.512903225806452,1,1
0,0,0,33,1,90.65,0,True,False,True,False,False,False,False,True,2,True,2.6661764705882356,1,1
1,1,0,54,1,110.45,0,True,False,False,True,True,True,True,True,5,True,2.0081818181818183,0,1
0,0,0,59,0,68.7,0,False,False,True,False,False,True,False,True,3,True,1.145,0,0
1,0,0,55,1,44.85,0,False,False,True,True,False,False,True,False,3,True,0.8008928571428572,1,1
1,1,0,69,1,29.8,0,False,False,False,False,True,False,False,False,1,True,0.4257142857142857,0,0
0,0,0,66,1,88.9,0,True,False,False,True,False,False,True,False,2,True,1.326865671641791,0,0
0,1,1,37,1,58.75,0,False,False,True,False,True,True,False,False,3,True,1.5460526315789473,0,1
1,1,0,9,0,19.85,0,False,True,False,False,False,False,False,False,0,False,1.985,0,0
0,1,1,69,0,86.9,0,False,False,True,False,True,True,True,True,5,True,1.2414285714285715,0,0
0,0,0,10,1,59.65,0,False,False,False,True,False,False,True,False,2,False,5.422727272727273,1,1
0,0,1,13,0,66.4,0,False,False,False,False,False,False,True,True,2,True,4.742857142857143,1,0
0,1,1,69,0,20.15,0,False,True,False,False,False,False,False,False,0,True,0.2878571428571428,0,0
1,1,0,66,1,108.1,0,True,False,False,True,True,True,True,True,5,True,1.6134328358208954,0,0
0,1,1,46,0,56.9,0,False,False,True,False,True,True,False,False,3,True,1.2106382978723405,0,1
0,1,1,56,1,109.6,0,True,False,True,False,True,True,True,True,5,True,1.9228070175438596,1,1
0,1,1,70,0,25.15,0,False,True,False,False,False,False,False,False,0,True,0.35422535211267603,0,0
0,1,1,33,1,79.15,0,False,False,False,False,True,True,True,True,4,True,2.3279411764705884,0,1
0,1,1,72,0,66.75,0,False,False,True,True,False,True,False,False,3,True,0.9143835616438356,0,0
0,0,1,19,0,48.8,0,False,False,False,False,False,True,False,False,1,True,2.44,1,1
0,1,0,71,1,80.7,0,False,False,False,True,True,True,True,True,5,True,1.1208333333333333,0,0
0,0,0,1,0,20.55,0,False,True,False,False,False,False,False,False,0,False,10.275,1,0
0,0,0,61,1,115.1,0,True,False,True,True,True,True,True,True,6,True,1.8564516129032258,0,1
0,1,1,71,0,59.7,0,False,False,True,True,False,True,True,True,5,True,0.8291666666666667,0,0
0,1,0,68,0,86.45,0,True,False,False,True,True,False,False,False,2,True,1.2528985507246377,0,0
0,0,0,46,0,33.7,0,False,False,False,False,True,True,False,False,2,True,0.7170212765957448,0,0
0,0,0,33,0,80.1,0,True,False,True,False,False,False,False,False,1,True,2.355882352941176,0,0
0,1,1,53,1,104.05,0,True,False,True,True,True,True,False,True,5,True,1.9268518518518518,0,0
1,1,0,50,0,108.75,0,True,False,True,True,True,False,True,True,5,True,2.1323529411764706,1,0
0,0,0,57,1,41.1,0,False,False,True,False,True,True,False,False,3,True,0.7086206896551724,0,0
0,1,1,54,1,20.35,0,False,True,False,False,False,False,False,False,0,True,0.37000000000000005,0,0
1,1,0,60,1,105.9,0,True,False,False,True,True,False,True,True,4,True,1.736065573770492,1,1
0,1,1,10,1,65.5,0,False,False,False,True,False,True,False,True,3,False,5.954545454545454,1,1
0,0,1,43,1,40.45,0,False,False,True,True,True,False,False,False,3,True,0.9193181818181819,1,1
1,1,0,13,0,70.45,0,True,False,False,False,False,False,False,False,0,True,5.0321428571428575,1,0
0,1,0,43,1,78.8,0,False,False,True,False,True,True,True,True,5,True,1.7909090909090908,0,1
0,1,1,1,1,90.1,0,True,False,False,False,False,False,True,True,2,False,45.05,1,1
0,0,0,69,1,82.45,0,False,False,True,False,True,True,True,True,5,True,1.177857142857143,0,0
0,1,0,61,0,20.25,0,False,True,False,False,False,False,False,False,0,True,0.32661290322580644,0,0
0,1,0,43,0,66.25,0,False,False,True,True,False,True,False,False,3,True,1.5056818181818181,1,0
0,1,0,56,0,89.7,0,True,False,False,False,False,False,True,True,2,True,1.5736842105263158,1,1
0,1,0,70,0,64.55,0,False,False,True,True,True,True,True,True,6,True,0.9091549295774648,0,0
0,1,1,49,1,93.65,0,True,False,False,True,True,False,True,False,3,True,1.8730000000000002,0,1
0,1,1,32,0,73.6,0,False,False,True,True,True,True,False,True,5,True,2.23030303030303,0,1
1,1,0,72,1,109.75,0,True,False,True,False,True,True,True,True,5,True,1.5034246575342465,0,1
0,0,1,37,0,61.45,0,False,False,True,True,False,True,False,False,3,True,1.6171052631578948,0,0
0,1,0,69,1,106.4,0,True,False,True,True,False,True,True,True,5,True,1.52,0,0
0,1,0,26,0,81.9,0,False,False,False,True,True,True,True,True,5,True,3.0333333333333337,1,0
0,1,1,58,1,105.2,0,True,False,False,True,True,False,True,True,4,True,1.7830508474576272,0,0
0,0,0,24,0,54.6,0,False,False,False,False,False,True,False,False,1,True,2.184,0,0
0,1,1,5,0,20.55,0,False,True,False,False,False,False,False,False,0,False,3.4250000000000003,0,1
0,1,1,30,0,19.7,0,False,True,False,False,False,False,False,False,0,True,0.635483870967742,0,1
0,1,0,55,1,66.05,0,False,False,True,True,False,True,False,False,3,True,1.1794642857142856,0,0
0,1,1,44,1,54.05,0,False,False,True,True,True,True,False,True,5,True,1.201111111111111,0,0
0,0,0,47,1,58.9,0,False,False,True,True,False,True,False,False,3,True,1.2270833333333333,0,1
0,1,0,64,1,96.9,0,True,False,True,False,False,True,True,True,4,True,1.4907692307692308,0,1
0,0,0,1,0,19.1,0,False,True,False,False,False,False,False,False,0,False,9.55,1,1
0,0,0,20,0,50.0,0,False,False,False,False,False,True,False,False,1,True,2.380952380952381,1,1
0,1,0,37,0,45.4,0,False,False,True,False,False,True,True,False,3,True,1.194736842105263,0,1
0,1,1,30,0,85.45,0,True,False,False,False,False,False,True,False,1,True,2.7564516129032257,1,1
0,0,0,38,0,84.1,0,False,False,True,True,True,False,True,True,5,True,2.1564102564102563,0,0
0,1,0,52,0,66.25,0,False,False,True,True,True,True,True,True,6,True,1.25,0,0
0,0,1,71,1,76.9,0,False,False,True,True,True,True,True,False,5,True,1.0680555555555555,0,0
0,0,0,66,1,74.6,0,False,False,True,True,True,False,False,True,4,True,1.1134328358208954,0,0
0,1,0,72,1,116.95,0,True,False,True,True,True,True,True,True,6,True,1.6020547945205479,0,0
0,0,1,25,1,40.65,0,False,False,True,False,False,False,True,False,2,True,1.5634615384615385,0,0
0,1,1,69,1,114.35,0,True,False,True,True,True,True,True,True,6,True,1.6335714285714285,0,0
0,1,1,53,0,69.7,0,False,False,True,True,False,False,False,True,3,True,1.2907407407407407,0,0
0,0,0,26,1,98.65,0,True,False,False,False,True,True,True,True,4,True,3.653703703703704,1,1
0,0,0,21,0,61.65,0,False,False,False,False,True,False,False,True,2,True,2.8022727272727272,1,1
0,0,1,1,1,89.35,0,True,False,False,False,False,False,True,True,2,False,44.675,1,1
0,0,0,48,1,95.4,0,True,False,True,False,False,True,False,True,3,True,1.9469387755102041,1,1
0,1,0,26,0,35.4,0,False,False,True,False,True,False,False,False,2,True,1.3111111111111111,0,0
0,1,0,60,0,19.95,0,False,True,False,False,False,False,False,False,0,True,0.32704918032786884,0,1
0,0,0,18,0,19.25,0,False,True,False,False,False,False,False,False,0,True,1.013157894736842,1,1
0,0,1,4,1,20.4,0,False,True,False,False,False,False,False,False,0,False,4.08,0,1
0,1,1,65,0,24.75,0,False,True,False,False,False,False,False,False,0,True,0.375,0,0
